NUI,Date,Value
197640,'2023-FEB',PARA REVISION
197702,'2023-FEB',4 [4-PREDIO - DEMOLIDO O ABAND]
197744,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
197782,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
200228,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
200290,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
200348,'2023-FEB',MAL REPORTADO EN TC2
200702,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
200836,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
200884,'2023-FEB',4 [4-PREDIO - DEMOLIDO O ABAND]
200888,'2023-FEB',MAL REPORTADO EN TC2
200988,'2023-FEB',PARA REVISION
201314,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
201388,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
201392,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
201716,'2023-FEB',MAL REPORTADO EN TC2
202004,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
202132,'2023-FEB',16 [16-MEDIDOR DANADO]
202272,'2023-FEB',MAL REPORTADO EN TC2
202708,'2023-FEB',MAL REPORTADO EN TC2
203280,'2023-FEB',MAL REPORTADO EN TC2
203852,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
203904,'2023-FEB',PARA REVISION
204004,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
204218,'2023-FEB',MAL REPORTADO EN TC2
204228,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
204230,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
204236,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
204238,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
204294,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
204386,'2023-FEB',MAL REPORTADO EN TC2
204666,'2023-FEB',MAL REPORTADO EN TC2
204674,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
204678,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205090,'2023-FEB',16 [16-MEDIDOR DANADO]
205130,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205258,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
205264,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205266,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205482,'2023-FEB',MAL REPORTADO EN TC2
205592,'2023-FEB',16 [16-MEDIDOR DANADO]
205684,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205722,'2023-FEB',4 [4-PREDIO - DEMOLIDO O ABAND]
205856,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
205992,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
206036,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
206336,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
206404,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
206472,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
206610,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
206682,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
206728,'2023-FEB',PARA REVISION
207094,'2023-FEB',4 [4-PREDIO - DEMOLIDO O ABAND]
207308,'2023-FEB',16 [16-MEDIDOR DANADO]
207540,'2023-FEB',PARA REVISION
207838,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
207840,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
207988,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
208228,'2023-FEB',MAL REPORTADO EN TC2
208300,'2023-FEB',PARA REVISION
208416,'2023-FEB',MAL REPORTADO EN TC2
208422,'2023-FEB',PARA REVISION
208424,'2023-FEB',16 [16-MEDIDOR DANADO]
208634,'2023-FEB',MAL REPORTADO EN TC2
209296,'2023-FEB',MAL REPORTADO EN TC2
209402,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
209496,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
209498,'2023-FEB',13 [13-MEDIDOR VOLTEADO O DESCOLG]
209682,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
209720,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
209794,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
209890,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
209896,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
210000,'2023-FEB',MAL REPORTADO EN TC2
210036,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
210038,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
210106,'2023-FEB',PARA REVISION
210120,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
210318,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
210402,'2023-FEB',PARA REVISION
210710,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
210764,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
210766,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
210774,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
211546,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
211810,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
212036,'2023-FEB',MAL REPORTADO EN TC2
212356,'2023-FEB',MAL REPORTADO EN TC2
212970,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
212990,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
213024,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
213108,'2023-FEB',PARA REVISION
213238,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
213272,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
213472,'2023-FEB',PARA REVISION
213540,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
213638,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
213646,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
214192,'2023-FEB',PARA REVISION
214202,'2023-FEB',MAL REPORTADO EN TC2
214252,'2023-FEB',MAL REPORTADO EN TC2
214352,'2023-FEB',MAL REPORTADO EN TC2
214390,'2023-FEB',MAL REPORTADO EN TC2
214456,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
214470,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
214518,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
214610,'2023-FEB',MAL REPORTADO EN TC2
214620,'2023-FEB',PARA REVISION
214698,'2023-FEB',MAL REPORTADO EN TC2
214720,'2023-FEB',PARA REVISION
214722,'2023-FEB',MAL REPORTADO EN TC2
214744,'2023-FEB',MAL REPORTADO EN TC2
214748,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
214790,'2023-FEB',99 [99-LECTURA CONFIRMADA]
214918,'2023-FEB',PARA REVISION
215014,'2023-FEB',MAL REPORTADO EN TC2
215304,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
215372,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
215418,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
215424,'2023-FEB',PARA REVISION
215706,'2023-FEB',MAL REPORTADO EN TC2
215924,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
215932,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
215988,'2023-FEB',PARA REVISION
216012,'2023-FEB',MAL REPORTADO EN TC2
216352,'2023-FEB',MAL REPORTADO EN TC2
216354,'2023-FEB',MAL REPORTADO EN TC2
216874,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
216968,'2023-FEB',MAL REPORTADO EN TC2
217092,'2023-FEB',MAL REPORTADO EN TC2
217102,'2023-FEB',MAL REPORTADO EN TC2
217264,'2023-FEB',MAL REPORTADO EN TC2
217410,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
217866,'2023-FEB',MAL REPORTADO EN TC2
217952,'2023-FEB',PARA REVISION
218276,'2023-FEB',99 [99-LECTURA CONFIRMADA]
218418,'2023-FEB',MAL REPORTADO EN TC2
218494,'2023-FEB',MAL REPORTADO EN TC2
218572,'2023-FEB',MAL REPORTADO EN TC2
218626,'2023-FEB',MAL REPORTADO EN TC2
218762,'2023-FEB',MAL REPORTADO EN TC2
219100,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
219166,'2023-FEB',MAL REPORTADO EN TC2
219222,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
219244,'2023-FEB',MAL REPORTADO EN TC2
219416,'2023-FEB',MAL REPORTADO EN TC2
220096,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
220212,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
220284,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
220300,'2023-FEB',PARA REVISION
221100,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
221108,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
331130,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
331204,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
331206,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
331208,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
331454,'2023-FEB',PARA REVISION
331488,'2023-FEB',MAL REPORTADO EN TC2
331502,'2023-FEB',PARA REVISION
331520,'2023-FEB',MAL REPORTADO EN TC2
331530,'2023-FEB',MAL REPORTADO EN TC2
331862,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
332186,'2023-FEB',16 [16-MEDIDOR DANADO]
332388,'2023-FEB',MAL REPORTADO EN TC2
332482,'2023-FEB',9 [9-DOBLE MATRICULA CON CEDENAR]
332502,'2023-FEB',MAL REPORTADO EN TC2
332850,'2023-FEB',PARA REVISION
332852,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
332892,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
333438,'2023-FEB',PARA REVISION
333574,'2023-FEB',PARA REVISION
333722,'2023-FEB',MAL REPORTADO EN TC2
334232,'2023-FEB',PARA REVISION
334648,'2023-FEB',99 [99-LECTURA CONFIRMADA]
334864,'2023-FEB',99 [99-LECTURA CONFIRMADA]
334962,'2023-FEB',MAL REPORTADO EN TC2
335300,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
336434,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
336542,'2023-FEB',6 [6-PREDIO DESOCUPADO CON LECTU]
336916,'2023-FEB',16 [16-MEDIDOR DANADO]
337092,'2023-FEB',MAL REPORTADO EN TC2
337298,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
337448,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
337480,'2023-FEB',MAL REPORTADO EN TC2
337650,'2023-FEB',MAL REPORTADO EN TC2
337676,'2023-FEB',MAL REPORTADO EN TC2
337762,'2023-FEB',MAL REPORTADO EN TC2
338206,'2023-FEB',MAL REPORTADO EN TC2
339382,'2023-FEB',MAL REPORTADO EN TC2
339530,'2023-FEB',16 [16-MEDIDOR DANADO]
339574,'2023-FEB',MAL REPORTADO EN TC2
339650,'2023-FEB',PARA REVISION
339874,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
340312,'2023-FEB',PARA REVISION
340686,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
340930,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
341402,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
341452,'2023-FEB',MAL REPORTADO EN TC2
341574,'2023-FEB',PARA REVISION
341634,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
341892,'2023-FEB',MAL REPORTADO EN TC2
343196,'2023-FEB',MAL REPORTADO EN TC2
344438,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
344458,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
345818,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
346114,'2023-FEB',13 [13-MEDIDOR VOLTEADO O DESCOLG]
346368,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
347310,'2023-FEB',19 [19-REGISTRADOR NO VISIBLE]
347992,'2023-FEB',PARA REVISION
348006,'2023-FEB',PARA REVISION
348182,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
348332,'2023-FEB',MAL REPORTADO EN TC2
348396,'2023-FEB',MAL REPORTADO EN TC2
348572,'2023-FEB',PARA REVISION
348604,'2023-FEB',MAL REPORTADO EN TC2
348642,'2023-FEB',MAL REPORTADO EN TC2
348728,'2023-FEB',MAL REPORTADO EN TC2
348834,'2023-FEB',MAL REPORTADO EN TC2
349214,'2023-FEB',MAL REPORTADO EN TC2
349232,'2023-FEB',PARA REVISION
349434,'2023-FEB',MAL REPORTADO EN TC2
349454,'2023-FEB',MAL REPORTADO EN TC2
349680,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
349708,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
349862,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
350138,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
350180,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
350304,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
350306,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
350492,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
350866,'2023-FEB',MAL REPORTADO EN TC2
396570,'2023-FEB',PARA REVISION
396742,'2023-FEB',MAL REPORTADO EN TC2
397430,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
397432,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
397466,'2023-FEB',MAL REPORTADO EN TC2
398936,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
399984,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
399990,'2023-FEB',10 [10-MEDIDOR INEXISTENTE O DESC]
400206,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
400312,'2023-FEB',MAL REPORTADO EN TC2
402928,'2023-FEB',PARA REVISION
403996,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
404018,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
404842,'2023-FEB',MAL REPORTADO EN TC2
405244,'2023-FEB',MAL REPORTADO EN TC2
405598,'2023-FEB',MAL REPORTADO EN TC2
406032,'2023-FEB',PARA REVISION
406148,'2023-FEB',MAL REPORTADO EN TC2
406930,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
406936,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
406970,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
407150,'2023-FEB',MAL REPORTADO EN TC2
409354,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
409388,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
409390,'2023-FEB',MAL REPORTADO EN TC2
409406,'2023-FEB',MAL REPORTADO EN TC2
410498,'2023-FEB',MAL REPORTADO EN TC2
411016,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
411180,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
411182,'2023-FEB',PARA REVISION
411184,'2023-FEB',MAL REPORTADO EN TC2
411186,'2023-FEB',MAL REPORTADO EN TC2
411194,'2023-FEB',MAL REPORTADO EN TC2
411196,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
411198,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
411210,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
411212,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
411214,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
411224,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
412548,'2023-FEB',MAL REPORTADO EN TC2
413074,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
414142,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
414234,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
414242,'2023-FEB',MAL REPORTADO EN TC2
414484,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
414490,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
414500,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
414522,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
414536,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
414540,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
415340,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
415344,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
415648,'2023-FEB',MAL REPORTADO EN TC2
416390,'2023-FEB',MAL REPORTADO EN TC2
417072,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
417142,'2023-FEB',MAL REPORTADO EN TC2
417190,'2023-FEB',PARA REVISION
418374,'2023-FEB',MAL REPORTADO EN TC2
419698,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
419704,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
424142,'2023-FEB',4 [4-PREDIO - DEMOLIDO O ABAND]
425302,'2023-FEB',99 [99-LECTURA CONFIRMADA]
425368,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
425870,'2023-FEB',19 [19-REGISTRADOR NO VISIBLE]
428645,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
429906,'2023-FEB',4 [4-PREDIO - DEMOLIDO O ABAND]
430362,'2023-FEB',PARA REVISION
431570,'2023-FEB',9 [9-DOBLE MATRICULA CON CEDENAR]
433018,'2023-FEB',MAL REPORTADO EN TC2
433208,'2023-FEB',MAL REPORTADO EN TC2
434068,'2023-FEB',MAL REPORTADO EN TC2
434726,'2023-FEB',MAL REPORTADO EN TC2
435860,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
436982,'2023-FEB',MAL REPORTADO EN TC2
438474,'2023-FEB',19 [19-REGISTRADOR NO VISIBLE]
439200,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
439328,'2023-FEB',10 [10-MEDIDOR INEXISTENTE O DESC]
439882,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
439890,'2023-FEB',MAL REPORTADO EN TC2
439918,'2023-FEB',99 [99-LECTURA CONFIRMADA]
439948,'2023-FEB',MAL REPORTADO EN TC2
439952,'2023-FEB',MAL REPORTADO EN TC2
439984,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
441226,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
441882,'2023-FEB',99 [99-LECTURA CONFIRMADA]
443262,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
443854,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
443864,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
444576,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
444640,'2023-FEB',MAL REPORTADO EN TC2
444664,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
444666,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
444702,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
444704,'2023-FEB',99 [99-LECTURA CONFIRMADA]
444720,'2023-FEB',MAL REPORTADO EN TC2
446186,'2023-FEB',4 [4-PREDIO - DEMOLIDO O ABAND]
446220,'2023-FEB',MAL REPORTADO EN TC2
446246,'2023-FEB',MAL REPORTADO EN TC2
446262,'2023-FEB',99 [99-LECTURA CONFIRMADA]
446358,'2023-FEB',PARA REVISION
447376,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
447670,'2023-FEB',MAL REPORTADO EN TC2
447674,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
447684,'2023-FEB',MAL REPORTADO EN TC2
447704,'2023-FEB',99 [99-LECTURA CONFIRMADA]
448462,'2023-FEB',MAL REPORTADO EN TC2
448474,'2023-FEB',MAL REPORTADO EN TC2
449300,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
449334,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
449458,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
449496,'2023-FEB',16 [16-MEDIDOR DANADO]
449528,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
449596,'2023-FEB',99 [99-LECTURA CONFIRMADA]
450488,'2023-FEB',4 [4-PREDIO - DEMOLIDO O ABAND]
450578,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
450602,'2023-FEB',MAL REPORTADO EN TC2
450622,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
450672,'2023-FEB',MAL REPORTADO EN TC2
450688,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
450798,'2023-FEB',99 [99-LECTURA CONFIRMADA]
451718,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
451726,'2023-FEB',PARA REVISION
452734,'2023-FEB',MAL REPORTADO EN TC2
453518,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
455012,'2023-FEB',32 [32-NO HAY ACCESO AL MEDIDOR]
455230,'2023-FEB',MAL REPORTADO EN TC2
455232,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
455240,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
455262,'2023-FEB',MAL REPORTADO EN TC2
455288,'2023-FEB',MAL REPORTADO EN TC2
455300,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
455354,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
455362,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
455762,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
455808,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
456642,'2023-FEB',MAL REPORTADO EN TC2
457906,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
457924,'2023-FEB',MAL REPORTADO EN TC2
457926,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
457928,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
457930,'2023-FEB',MAL REPORTADO EN TC2
457932,'2023-FEB',MAL REPORTADO EN TC2
457934,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
457936,'2023-FEB',MAL REPORTADO EN TC2
457938,'2023-FEB',MAL REPORTADO EN TC2
457944,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
457946,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
458176,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
459190,'2023-FEB',MAL REPORTADO EN TC2
459192,'2023-FEB',MAL REPORTADO EN TC2
459306,'2023-FEB',MAL REPORTADO EN TC2
461036,'2023-FEB',PARA REVISION
461080,'2023-FEB',16 [16-MEDIDOR DANADO]
461854,'2023-FEB',MAL REPORTADO EN TC2
462106,'2023-FEB',MAL REPORTADO EN TC2
462282,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
463124,'2023-FEB',MAL REPORTADO EN TC2
463130,'2023-FEB',PARA REVISION
464332,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
464480,'2023-FEB',MAL REPORTADO EN TC2
464596,'2023-FEB',PARA REVISION
464764,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
466244,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
466248,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
466270,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
466292,'2023-FEB',99 [99-LECTURA CONFIRMADA]
466414,'2023-FEB',MAL REPORTADO EN TC2
466476,'2023-FEB',21 [21-MEDIDOR DESCONECT SIN SERV]
467246,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467530,'2023-FEB',MAL REPORTADO EN TC2
467576,'2023-FEB',MAL REPORTADO EN TC2
467578,'2023-FEB',MAL REPORTADO EN TC2
467580,'2023-FEB',MAL REPORTADO EN TC2
467582,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467584,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467588,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467590,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467592,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467596,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467598,'2023-FEB',PARA REVISION
467600,'2023-FEB',MAL REPORTADO EN TC2
467602,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467606,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
467608,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467610,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467612,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467614,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
467616,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467618,'2023-FEB',MAL REPORTADO EN TC2
467620,'2023-FEB',MAL REPORTADO EN TC2
467622,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467624,'2023-FEB',MAL REPORTADO EN TC2
467626,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467628,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467630,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467632,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
467634,'2023-FEB',4 [4-PREDIO - DEMOLIDO O ABAND]
468534,'2023-FEB',PARA REVISION
468950,'2023-FEB',99 [99-LECTURA CONFIRMADA]
469996,'2023-FEB',32 [32-NO HAY ACCESO AL MEDIDOR]
472558,'2023-FEB',MAL REPORTADO EN TC2
472934,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
473032,'2023-FEB',24 [24-SERV SUSPENDIDO SIN MEDIDO]
473208,'2023-FEB',8 [8-PREDIO DESOCUPADO SIN LECTU]
473260,'2023-FEB',MAL REPORTADO EN TC2
473448,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
473808,'2023-FEB',MAL REPORTADO EN TC2
473810,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
473828,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
473914,'2023-FEB',MAL REPORTADO EN TC2
473916,'2023-FEB',MAL REPORTADO EN TC2
473918,'2023-FEB',MAL REPORTADO EN TC2
473920,'2023-FEB',MAL REPORTADO EN TC2
473926,'2023-FEB',MAL REPORTADO EN TC2
473928,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
473932,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
473934,'2023-FEB',MAL REPORTADO EN TC2
473936,'2023-FEB',MAL REPORTADO EN TC2
473938,'2023-FEB',MAL REPORTADO EN TC2
473940,'2023-FEB',MAL REPORTADO EN TC2
473958,'2023-FEB',MAL REPORTADO EN TC2
475236,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
476562,'2023-FEB',MAL REPORTADO EN TC2
476564,'2023-FEB',SIN DESVIACION SIGNIFICATIVA
476572,'2023-FEB',MAL REPORTADO EN TC2
476594,'2023-FEB',PARA REVISION
476608,'2023-FEB',PARA REVISION
476620,'2023-FEB',MAL REPORTADO EN TC2
476666,'2023-FEB',MAL REPORTADO EN TC2
