NUI;year;mes;Value;ValueNum
8571264;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8571265;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8571266;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8571267;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8571268;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8571269;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8571270;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8571271;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
100552;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
100790;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
100978;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
102224;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
102884;2023;NOV;16 [16-MEDIDOR DANADO];16
105408;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
105966;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
109190;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
111490;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
111950;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
113228;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
113358;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
114186;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
114188;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
114194;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
114204;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
114454;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
114734;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
115042;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
115064;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
117078;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
117206;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
120240;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
120350;2023;NOV;19 [19-REGISTRADOR NO VISIBLE];19
120734;2023;NOV;16 [16-MEDIDOR DANADO];16
129604;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
137938;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
138440;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
143630;2023;NOV;16 [16-MEDIDOR DANADO];16
150106;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
150982;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
151272;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
157162;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
157576;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
157772;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
157838;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
157898;2023;NOV;16 [16-MEDIDOR DANADO];16
159366;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
159398;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
160166;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
160176;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
160180;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
160830;2023;NOV;19 [19-REGISTRADOR NO VISIBLE];19
161980;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
162010;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
162126;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
164754;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
167222;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
167468;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
168012;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
169018;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
169106;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
169458;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
182376;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
183034;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
187670;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
190976;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
191212;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
191362;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
191408;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
191450;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
191530;2023;NOV;19 [19-REGISTRADOR NO VISIBLE];19
202170;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
204004;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
204560;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
205068;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
205090;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
205992;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
206036;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
206610;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
206698;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
210038;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
210118;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
210120;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
210766;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
210792;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
212476;2023;NOV;19 [19-REGISTRADOR NO VISIBLE];19
215520;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
216886;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
217736;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
220096;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
331862;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
332526;2023;NOV;16 [16-MEDIDOR DANADO];16
332772;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
336366;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
340930;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
343214;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
404018;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
404836;2023;NOV;16 [16-MEDIDOR DANADO];16
414234;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
414484;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
414490;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
414500;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
414522;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
414536;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
414540;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
417072;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
432692;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
436448;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
446186;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
447376;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
448452;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
450674;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
451718;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
452586;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
458176;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
458230;2023;NOV;11 [11-MEDIDOR NO REGISTRADO];11
466476;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
467246;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
476516;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
500467;2023;NOV;37 [37-SIN SELLOS EN TAPA BORNERA];37
510100;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
513377;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
526762;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
528099;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
530049;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
533147;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
533427;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
546453;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
546769;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
558018;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
561329;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
562061;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
564699;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
566570;2023;NOV;16 [16-MEDIDOR DANADO];16
566820;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
573585;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
578195;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
578372;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
581844;2023;NOV;16 [16-MEDIDOR DANADO];16
584334;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
587894;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
587979;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
590949;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
594858;2023;NOV;16 [16-MEDIDOR DANADO];16
599681;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
603459;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
605163;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
607887;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
607891;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
609295;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
609393;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
609555;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
629357;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
629562;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
633509;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
642466;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1006233;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
1006236;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1006244;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
1007055;2023;NOV;37 [37-SIN SELLOS EN TAPA BORNERA];37
1009309;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1011549;2023;NOV;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
1014105;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1016128;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1016837;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
1023271;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1025360;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1026911;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1029048;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
1031479;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1031883;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1033322;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1033833;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1035299;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1035617;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1041123;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1049358;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1050237;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1051481;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1051897;2023;NOV;16 [16-MEDIDOR DANADO];16
1053113;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1053422;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1057803;2023;NOV;11 [11-MEDIDOR NO REGISTRADO];11
1058023;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1062897;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1069811;2023;NOV;16 [16-MEDIDOR DANADO];16
1071416;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1081503;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1082918;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1083206;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1085162;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1085236;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1086530;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1087046;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1087466;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1088862;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1090543;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1091136;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1091959;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1091991;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093422;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093439;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093685;2023;NOV;19 [19-REGISTRADOR NO VISIBLE];19
1097336;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1108016;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1108904;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111049;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1112916;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1113459;2023;NOV;11 [11-MEDIDOR NO REGISTRADO];11
1114061;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1115268;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116051;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116792;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116893;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117095;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117116;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117153;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117198;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1123785;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1125035;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1125053;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1125801;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1129709;2023;NOV;16 [16-MEDIDOR DANADO];16
1134328;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1136422;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1153682;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
1158052;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1159572;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1162856;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1174426;2023;NOV;16 [16-MEDIDOR DANADO];16
1176618;2023;NOV;16 [16-MEDIDOR DANADO];16
1185851;2023;NOV;19 [19-REGISTRADOR NO VISIBLE];19
1188505;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1191100;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1197637;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1199393;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1205660;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1206625;2023;NOV;19 [19-REGISTRADOR NO VISIBLE];19
1215658;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
1219961;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1226052;2023;NOV;16 [16-MEDIDOR DANADO];16
1230084;2023;NOV;16 [16-MEDIDOR DANADO];16
1230930;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1231479;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1232419;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1234677;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1237931;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1246661;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1248987;2023;NOV;16 [16-MEDIDOR DANADO];16
1253148;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1254174;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1254484;2023;NOV;16 [16-MEDIDOR DANADO];16
1255400;2023;NOV;16 [16-MEDIDOR DANADO];16
1255496;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1266429;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1266624;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
8527137;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8543556;2023;NOV;16 [16-MEDIDOR DANADO];16
8547967;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8549074;2023;NOV;16 [16-MEDIDOR DANADO];16
8549281;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8552785;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8557902;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8560597;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8562349;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8562953;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8562983;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8566448;2023;NOV;16 [16-MEDIDOR DANADO];16
8567355;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8568850;2023;NOV;38 [38-ORDEN MAL UBICADO];38
8570173;2023;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
8570859;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8571898;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8571998;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8573106;2023;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
100552;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
100790;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
100978;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
105966;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
106532;2023;DEC;16 [16-MEDIDOR DANADO];16
108958;2023;DEC;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
109190;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
111490;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
111950;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
113228;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
113358;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
120240;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
123842;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
124574;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
128358;2023;DEC;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
130598;2023;DEC;16 [16-MEDIDOR DANADO];16
137412;2023;DEC;19 [19-REGISTRADOR NO VISIBLE];19
137938;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
149310;2023;DEC;16 [16-MEDIDOR DANADO];16
149928;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
150106;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
150982;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
151272;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
151818;2023;DEC;19 [19-REGISTRADOR NO VISIBLE];19
157162;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
157576;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
157838;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
159366;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
159398;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
160166;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
160176;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
162010;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
162126;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
168012;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
168272;2023;DEC;16 [16-MEDIDOR DANADO];16
168788;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
169106;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
169458;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
183830;2023;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
187670;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
190976;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
191212;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
191362;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
191408;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
191450;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
200312;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
202170;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
204004;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
205992;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
206036;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
206610;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
206698;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
209682;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
210036;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
210038;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
210120;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
210766;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
210792;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
219100;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
340290;2023;DEC;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
340930;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
400206;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
405234;2023;DEC;10 [10-MEDIDOR INEXISTENTE O DESC];10
408182;2023;DEC;19 [19-REGISTRADOR NO VISIBLE];19
409406;2023;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
414234;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
416906;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
417072;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
429866;2023;DEC;16 [16-MEDIDOR DANADO];16
432692;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
436448;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
444720;2023;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
450458;2023;DEC;19 [19-REGISTRADOR NO VISIBLE];19
450510;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
451718;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
452586;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
452832;2023;DEC;37 [37-SIN SELLOS EN TAPA BORNERA];37
458176;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
461828;2023;DEC;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
466476;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
467246;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
472524;2023;DEC;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
513377;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
526762;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
530049;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
533427;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
546769;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
554129;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
564699;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
573585;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
578195;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
584334;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
587979;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
588759;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
591866;2023;DEC;16 [16-MEDIDOR DANADO];16
598992;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
599681;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
604945;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
605163;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
607887;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
607891;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
607909;2023;DEC;10 [10-MEDIDOR INEXISTENTE O DESC];10
609295;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
609343;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
609393;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
609555;2023;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
